attempt,clean_output_text,elapsed_ms,max_tokens,model,prompt_id,raw_output_text,reference,seed,sentence_id,source,temperature,timeout_s,top_p
0,There are numerous stores and restaurants that have junk food built everywhere.,732,128,gpt-4o-mini,instruction,There are numerous stores and restaurants that have junk food built everywhere.,There are numerous stores and restaurants which have junk food built everywhere .,1234,ABC.train.gold.bea19_024519,There are numerous stores and restaurants which have junk food built everywhere .,0.0,60,1.0
0,There are numerous stores and restaurants that have junk food built everywhere.,816,128,gpt-4o-mini,role,There are numerous stores and restaurants that have junk food built everywhere.,There are numerous stores and restaurants which have junk food built everywhere .,1234,ABC.train.gold.bea19_024519,There are numerous stores and restaurants which have junk food built everywhere .,0.0,60,1.0
0,"First of all, soccer is more active than other sports.",605,128,gpt-4o-mini,baseline,"First of all, soccer is more active than other sports.","First of all , soccer is more active than other sports .",1234,ABC.train.gold.bea19_020569,"First of all , soccer is more active than other sports .",0.0,60,1.0
0,"First of all, soccer is more active than other sports.",862,128,gpt-4o-mini,fewshot,"First of all, soccer is more active than other sports.","First of all , soccer is more active than other sports .",1234,ABC.train.gold.bea19_020569,"First of all , soccer is more active than other sports .",0.0,60,1.0
0,"First of all, soccer is more active than other sports.",575,128,gpt-4o-mini,instruction,"First of all, soccer is more active than other sports.","First of all , soccer is more active than other sports .",1234,ABC.train.gold.bea19_020569,"First of all , soccer is more active than other sports .",0.0,60,1.0
0,"First of all, soccer is more active than other sports.",572,128,gpt-4o-mini,role,"First of all, soccer is more active than other sports.","First of all , soccer is more active than other sports .",1234,ABC.train.gold.bea19_020569,"First of all , soccer is more active than other sports .",0.0,60,1.0
0,It is exactly the same for driving cars.,1371,128,gpt-4o-mini,baseline,It is exactly the same for driving cars.,It is exactly the same for driving cars .,1234,ABC.train.gold.bea19_017727,It is exactly the same for driving cars .,0.0,60,1.0
0,It is exactly the same for driving cars.,724,128,gpt-4o-mini,fewshot,It is exactly the same for driving cars.,It is exactly the same for driving cars .,1234,ABC.train.gold.bea19_017727,It is exactly the same for driving cars .,0.0,60,1.0
0,It is exactly the same for driving cars.,701,128,gpt-4o-mini,instruction,It is exactly the same for driving cars.,It is exactly the same for driving cars .,1234,ABC.train.gold.bea19_017727,It is exactly the same for driving cars .,0.0,60,1.0
0,It is exactly the same for driving cars.,652,128,gpt-4o-mini,role,It is exactly the same for driving cars.,It is exactly the same for driving cars .,1234,ABC.train.gold.bea19_017727,It is exactly the same for driving cars .,0.0,60,1.0
0,"Maybe, in 2060, we will be able to go to the moon very easily, like going to Europe.",862,128,gpt-4o-mini,baseline,"Maybe, in 2060, we will be able to go to the moon very easily, like going to Europe.","Maybe , in 2060 , we will be able to go to the moon very easily , like going to Europe .",1234,ABC.train.gold.bea19_006760,"Maybe , in 2060 we will be able to go to the moon very easy , like go to Europe .",0.0,60,1.0
0,"Maybe, in 2060 we will be able to go to the moon very easily, like going to Europe.",843,128,gpt-4o-mini,fewshot,"Maybe, in 2060 we will be able to go to the moon very easily, like going to Europe.","Maybe , in 2060 , we will be able to go to the moon very easily , like going to Europe .",1234,ABC.train.gold.bea19_006760,"Maybe , in 2060 we will be able to go to the moon very easy , like go to Europe .",0.0,60,1.0
0,"Maybe, in 2060 we will be able to go to the moon very easily, like go to Europe.",814,128,gpt-4o-mini,instruction,"Maybe, in 2060 we will be able to go to the moon very easily, like go to Europe.","Maybe , in 2060 , we will be able to go to the moon very easily , like going to Europe .",1234,ABC.train.gold.bea19_006760,"Maybe , in 2060 we will be able to go to the moon very easy , like go to Europe .",0.0,60,1.0
0,"Maybe, in 2060 we will be able to go to the moon very easily, like going to Europe.",1031,128,gpt-4o-mini,role,"Maybe, in 2060 we will be able to go to the moon very easily, like going to Europe.","Maybe , in 2060 , we will be able to go to the moon very easily , like going to Europe .",1234,ABC.train.gold.bea19_006760,"Maybe , in 2060 we will be able to go to the moon very easy , like go to Europe .",0.0,60,1.0
0,It belongs to the oldest and biggest museums in eastern Poland.,735,128,gpt-4o-mini,baseline,It belongs to the oldest and biggest museums in eastern Poland.,It is one of the oldest and the biggest museums in eastern Poland .,1234,ABC.train.gold.bea19_001905,It to belong to the oldest and the biggest museums in eastern Poland .,0.0,60,1.0
0,It belongs to the oldest and the biggest museums in eastern Poland.,631,128,gpt-4o-mini,fewshot,It belongs to the oldest and the biggest museums in eastern Poland.,It is one of the oldest and the biggest museums in eastern Poland .,1234,ABC.train.gold.bea19_001905,It to belong to the oldest and the biggest museums in eastern Poland .,0.0,60,1.0
0,It belongs to the oldest and the biggest museums in eastern Poland.,769,128,gpt-4o-mini,instruction,It belongs to the oldest and the biggest museums in eastern Poland.,It is one of the oldest and the biggest museums in eastern Poland .,1234,ABC.train.gold.bea19_001905,It to belong to the oldest and the biggest museums in eastern Poland .,0.0,60,1.0
0,It belongs to the oldest and the biggest museums in eastern Poland.,802,128,gpt-4o-mini,role,It belongs to the oldest and the biggest museums in eastern Poland.,It is one of the oldest and the biggest museums in eastern Poland .,1234,ABC.train.gold.bea19_001905,It to belong to the oldest and the biggest museums in eastern Poland .,0.0,60,1.0
0,People seldom listen to the radio currently.,525,128,gpt-4o-mini,baseline,People seldom listen to the radio currently.,People currently seldom listen to the radio .,1234,C.train.gold.bea19_010254,People currently seldom listen to the radio .,0.0,60,1.0
0,People currently seldom listen to the radio.,510,128,gpt-4o-mini,fewshot,People currently seldom listen to the radio.,People currently seldom listen to the radio .,1234,C.train.gold.bea19_010254,People currently seldom listen to the radio .,0.0,60,1.0
0,People currently seldom listen to the radio.,664,128,gpt-4o-mini,instruction,People currently seldom listen to the radio.,People currently seldom listen to the radio .,1234,C.train.gold.bea19_010254,People currently seldom listen to the radio .,0.0,60,1.0
0,People currently seldom listen to the radio.,721,128,gpt-4o-mini,role,People currently seldom listen to the radio.,People currently seldom listen to the radio .,1234,C.train.gold.bea19_010254,People currently seldom listen to the radio .,0.0,60,1.0
0,"On the other hand, there are some arguments for sports, especially volleyball.",598,128,gpt-4o-mini,baseline,"On the other hand, there are some arguments for sports, especially volleyball.","On the one hand , there are some arguments for sport , especially volleyball .",1234,A.train.gold.bea19_010359,"On the other hand , there are some arguments for sport specially volleyball .",0.0,60,1.0
0,"On the other hand, there are some arguments for sports, especially volleyball.",663,128,gpt-4o-mini,fewshot,"On the other hand, there are some arguments for sports, especially volleyball.","On the one hand , there are some arguments for sport , especially volleyball .",1234,A.train.gold.bea19_010359,"On the other hand , there are some arguments for sport specially volleyball .",0.0,60,1.0
0,"On the other hand, there are some arguments for sport, especially volleyball.",714,128,gpt-4o-mini,instruction,"On the other hand, there are some arguments for sport, especially volleyball.","On the one hand , there are some arguments for sport , especially volleyball .",1234,A.train.gold.bea19_010359,"On the other hand , there are some arguments for sport specially volleyball .",0.0,60,1.0
0,"On the other hand, there are some arguments for sports, especially volleyball.",582,128,gpt-4o-mini,role,"On the other hand, there are some arguments for sports, especially volleyball.","On the one hand , there are some arguments for sport , especially volleyball .",1234,A.train.gold.bea19_010359,"On the other hand , there are some arguments for sport specially volleyball .",0.0,60,1.0
0,"Though the modern cities are emerging rapidly, the problems caused by excessively exploiting the environment are severely various.",1060,128,gpt-4o-mini,baseline,"Though the modern cities are emerging rapidly, the problems caused by excessively exploiting the environment are severely various.","Though the modern cities are emerging rapidly , the problems caused by excessively exploiting the environment are severely various .",1234,B.train.gold.bea19_008175,"Though the modern cities emerging repaidly , the problems caused by excessively exploiting the enviorment are severly various .",0.0,60,1.0
0,"Though the modern cities are emerging rapidly, the problems caused by excessively exploiting the environment are severely various.",848,128,gpt-4o-mini,fewshot,"Though the modern cities are emerging rapidly, the problems caused by excessively exploiting the environment are severely various.","Though the modern cities are emerging rapidly , the problems caused by excessively exploiting the environment are severely various .",1234,B.train.gold.bea19_008175,"Though the modern cities emerging repaidly , the problems caused by excessively exploiting the enviorment are severly various .",0.0,60,1.0
0,"Though the modern cities are emerging rapidly, the problems caused by excessively exploiting the environment are severely various.",678,128,gpt-4o-mini,instruction,"Though the modern cities are emerging rapidly, the problems caused by excessively exploiting the environment are severely various.","Though the modern cities are emerging rapidly , the problems caused by excessively exploiting the environment are severely various .",1234,B.train.gold.bea19_008175,"Though the modern cities emerging repaidly , the problems caused by excessively exploiting the enviorment are severly various .",0.0,60,1.0
0,"Though the modern cities emerging rapidly, the problems caused by excessively exploiting the environment are severely various.",1018,128,gpt-4o-mini,role,"Though the modern cities emerging rapidly, the problems caused by excessively exploiting the environment are severely various.","Though the modern cities are emerging rapidly , the problems caused by excessively exploiting the environment are severely various .",1234,B.train.gold.bea19_008175,"Though the modern cities emerging repaidly , the problems caused by excessively exploiting the enviorment are severly various .",0.0,60,1.0
0,Almost every family has a car now.,536,128,gpt-4o-mini,baseline,Almost every family has a car now.,Almost every family has a car now .,1234,A.train.gold.bea19_003129,Almost every family have a car now .,0.0,60,1.0
0,Almost every family has a car now.,470,128,gpt-4o-mini,fewshot,Almost every family has a car now.,Almost every family has a car now .,1234,A.train.gold.bea19_003129,Almost every family have a car now .,0.0,60,1.0
0,Almost every family has a car now.,549,128,gpt-4o-mini,instruction,Almost every family has a car now.,Almost every family has a car now .,1234,A.train.gold.bea19_003129,Almost every family have a car now .,0.0,60,1.0
0,Almost every family has a car now.,687,128,gpt-4o-mini,role,Almost every family has a car now.,Almost every family has a car now .,1234,A.train.gold.bea19_003129,Almost every family have a car now .,0.0,60,1.0
0,"Some swimmers are Michael Phelps, Ryan Lochte, Peter Van de Hoogenband, and others.",626,128,gpt-4o-mini,baseline,"Some swimmers are Michael Phelps, Ryan Lochte, Peter Van de Hoogenband, and others.","Some swimmers are Michael Phelps , Ryan Lochte , Peter Van de Hoogenband and others .",1234,A.train.gold.bea19_002869,"Some swimmers are Michael Phelps , Ryan Lochte , Peter Van de Hoogenband and others .",0.0,60,1.0
0,"Some swimmers are Michael Phelps, Ryan Lochte, Peter Van de Hoogenband, and others.",814,128,gpt-4o-mini,fewshot,"Some swimmers are Michael Phelps, Ryan Lochte, Peter Van de Hoogenband, and others.","Some swimmers are Michael Phelps , Ryan Lochte , Peter Van de Hoogenband and others .",1234,A.train.gold.bea19_002869,"Some swimmers are Michael Phelps , Ryan Lochte , Peter Van de Hoogenband and others .",0.0,60,1.0
0,"Some swimmers are Michael Phelps, Ryan Lochte, Peter Van de Hoogenband, and others.",910,128,gpt-4o-mini,instruction,"Some swimmers are Michael Phelps, Ryan Lochte, Peter Van de Hoogenband, and others.","Some swimmers are Michael Phelps , Ryan Lochte , Peter Van de Hoogenband and others .",1234,A.train.gold.bea19_002869,"Some swimmers are Michael Phelps , Ryan Lochte , Peter Van de Hoogenband and others .",0.0,60,1.0
0,"Some swimmers are Michael Phelps, Ryan Lochte, Peter Van de Hoogenband, and others.",1429,128,gpt-4o-mini,role,"Some swimmers are Michael Phelps, Ryan Lochte, Peter Van de Hoogenband, and others.","Some swimmers are Michael Phelps , Ryan Lochte , Peter Van de Hoogenband and others .",1234,A.train.gold.bea19_002869,"Some swimmers are Michael Phelps , Ryan Lochte , Peter Van de Hoogenband and others .",0.0,60,1.0
0,"I think it's okay because the purpose of you doing that is to train the citizens to be more responsible for what they did, and I think that's enough from me.",909,128,gpt-4o-mini,baseline,"I think it's okay because the purpose of you doing that is to train the citizens to be more responsible for what they did, and I think that's enough from me.",I think it 's okay because the purpose of you doing that is to train the citizens to be more responsible for what they do . And I think that 's enough from me .,1234,ABC.train.gold.bea19_000751,"I think it 's okay because the purpose of you doing that is to train the citizen to be more responsible for what they did . and , I think it 's enough from me .",0.0,60,1.0
0,"I think it's okay because the purpose of you doing that is to train the citizens to be more responsible for what they did. And, I think it's enough from me.",933,128,gpt-4o-mini,fewshot,"I think it's okay because the purpose of you doing that is to train the citizens to be more responsible for what they did. And, I think it's enough from me.",I think it 's okay because the purpose of you doing that is to train the citizens to be more responsible for what they do . And I think that 's enough from me .,1234,ABC.train.gold.bea19_000751,"I think it 's okay because the purpose of you doing that is to train the citizen to be more responsible for what they did . and , I think it 's enough from me .",0.0,60,1.0
0,"I think it's okay because the purpose of you doing that is to train the citizen to be more responsible for what they did. And, I think it's enough from me.",1062,128,gpt-4o-mini,instruction,"I think it's okay because the purpose of you doing that is to train the citizen to be more responsible for what they did. And, I think it's enough from me.",I think it 's okay because the purpose of you doing that is to train the citizens to be more responsible for what they do . And I think that 's enough from me .,1234,ABC.train.gold.bea19_000751,"I think it 's okay because the purpose of you doing that is to train the citizen to be more responsible for what they did . and , I think it 's enough from me .",0.0,60,1.0
0,"I think it's okay because the purpose of you doing that is to train the citizens to be more responsible for what they did. And, I think it's enough from me.",1183,128,gpt-4o-mini,role,"I think it's okay because the purpose of you doing that is to train the citizens to be more responsible for what they did. And, I think it's enough from me.",I think it 's okay because the purpose of you doing that is to train the citizens to be more responsible for what they do . And I think that 's enough from me .,1234,ABC.train.gold.bea19_000751,"I think it 's okay because the purpose of you doing that is to train the citizen to be more responsible for what they did . and , I think it 's enough from me .",0.0,60,1.0
0,"They are transported by land, by air, by sea, and by train.",617,128,gpt-4o-mini,baseline,"They are transported by land, by air, by sea, and by train.","They are transport by land , by air , by sea and by train .",1234,ABC.train.gold.bea19_017128,"They are transport by land , by air , by sea and by train .",0.0,60,1.0
0,"They are transported by land, by air, by sea, and by train.",658,128,gpt-4o-mini,fewshot,"They are transported by land, by air, by sea, and by train.","They are transport by land , by air , by sea and by train .",1234,ABC.train.gold.bea19_017128,"They are transport by land , by air , by sea and by train .",0.0,60,1.0
0,"They are transported by land, by air, by sea, and by train.",677,128,gpt-4o-mini,instruction,"They are transported by land, by air, by sea, and by train.","They are transport by land , by air , by sea and by train .",1234,ABC.train.gold.bea19_017128,"They are transport by land , by air , by sea and by train .",0.0,60,1.0
0,"They are transported by land, by air, by sea, and by train.",657,128,gpt-4o-mini,role,"They are transported by land, by air, by sea, and by train.","They are transport by land , by air , by sea and by train .",1234,ABC.train.gold.bea19_017128,"They are transport by land , by air , by sea and by train .",0.0,60,1.0
0,This is an interesting concept because it can give the government the money it needs to solve its other problems and doesn't necessarily break any rules of personal space.,833,128,gpt-4o-mini,baseline,This is an interesting concept because it can give the government the money it needs to solve its other problems and doesn't necessarily break any rules of personal space.,This is an interesting concept because it can give the government the money it needs to solve its other problems and does n't necessarily break any rule of personal space .,1234,ABC.train.gold.bea19_018966,This is an interesting concept because it can give the government the money it needs to solve its other problems and does n't necessarily break any rule of personal space .,0.0,60,1.0
0,This is an interesting concept because it can give the government the money it needs to solve its other problems and doesn't necessarily break any rule of personal space.,925,128,gpt-4o-mini,fewshot,This is an interesting concept because it can give the government the money it needs to solve its other problems and doesn't necessarily break any rule of personal space.,This is an interesting concept because it can give the government the money it needs to solve its other problems and does n't necessarily break any rule of personal space .,1234,ABC.train.gold.bea19_018966,This is an interesting concept because it can give the government the money it needs to solve its other problems and does n't necessarily break any rule of personal space .,0.0,60,1.0
0,This is an interesting concept because it can give the government the money it needs to solve its other problems and doesn't necessarily break any rule of personal space.,756,128,gpt-4o-mini,instruction,This is an interesting concept because it can give the government the money it needs to solve its other problems and doesn't necessarily break any rule of personal space.,This is an interesting concept because it can give the government the money it needs to solve its other problems and does n't necessarily break any rule of personal space .,1234,ABC.train.gold.bea19_018966,This is an interesting concept because it can give the government the money it needs to solve its other problems and does n't necessarily break any rule of personal space .,0.0,60,1.0
0,This is an interesting concept because it can give the government the money it needs to solve its other problems and doesn't necessarily break any rule of personal space.,988,128,gpt-4o-mini,role,This is an interesting concept because it can give the government the money it needs to solve its other problems and doesn't necessarily break any rule of personal space.,This is an interesting concept because it can give the government the money it needs to solve its other problems and does n't necessarily break any rule of personal space .,1234,ABC.train.gold.bea19_018966,This is an interesting concept because it can give the government the money it needs to solve its other problems and does n't necessarily break any rule of personal space .,0.0,60,1.0
0,"I am so sorry, Madam. Excuse me for my blunder.",680,128,gpt-4o-mini,baseline,"I am so sorry, Madam. Excuse me for my blunder.",""" I am so sorry Madam , excuse me for my blunder .",1234,C.train.gold.bea19_005009,"- I am so sorry Madam , excuse me for my blunder .",0.0,60,1.0
0,"I am so sorry, Madam; excuse me for my blunder.",654,128,gpt-4o-mini,fewshot,"I am so sorry, Madam; excuse me for my blunder.",""" I am so sorry Madam , excuse me for my blunder .",1234,C.train.gold.bea19_005009,"- I am so sorry Madam , excuse me for my blunder .",0.0,60,1.0
0,"I am so sorry, Madam, excuse me for my blunder.",726,128,gpt-4o-mini,instruction,"I am so sorry, Madam, excuse me for my blunder.",""" I am so sorry Madam , excuse me for my blunder .",1234,C.train.gold.bea19_005009,"- I am so sorry Madam , excuse me for my blunder .",0.0,60,1.0
0,"I am so sorry, Madam. Excuse me for my blunder.",609,128,gpt-4o-mini,role,"I am so sorry, Madam. Excuse me for my blunder.",""" I am so sorry Madam , excuse me for my blunder .",1234,C.train.gold.bea19_005009,"- I am so sorry Madam , excuse me for my blunder .",0.0,60,1.0
0,"My name is Jose. I'm 25 years old and I'm from Madrid, Spain.",623,128,gpt-4o-mini,baseline,"My name is Jose. I'm 25 years old and I'm from Madrid, Spain.","My name is Jose .. I 'm 25 years old and I 'm from Madrid , Spain .",1234,A.train.gold.bea19_002442,"My name is Jose .. I 'm 25e years old and I 'm from Madrid , Spain .",0.0,60,1.0
0,"My name is Jose. I'm 25 years old and I'm from Madrid, Spain.",926,128,gpt-4o-mini,fewshot,"My name is Jose. I'm 25 years old and I'm from Madrid, Spain.","My name is Jose .. I 'm 25 years old and I 'm from Madrid , Spain .",1234,A.train.gold.bea19_002442,"My name is Jose .. I 'm 25e years old and I 'm from Madrid , Spain .",0.0,60,1.0
0,"My name is Jose. I'm 25 years old and I'm from Madrid, Spain.",806,128,gpt-4o-mini,instruction,"My name is Jose. I'm 25 years old and I'm from Madrid, Spain.","My name is Jose .. I 'm 25 years old and I 'm from Madrid , Spain .",1234,A.train.gold.bea19_002442,"My name is Jose .. I 'm 25e years old and I 'm from Madrid , Spain .",0.0,60,1.0
0,"My name is Jose. I'm 25 years old and I'm from Madrid, Spain.",732,128,gpt-4o-mini,role,"My name is Jose. I'm 25 years old and I'm from Madrid, Spain.","My name is Jose .. I 'm 25 years old and I 'm from Madrid , Spain .",1234,A.train.gold.bea19_002442,"My name is Jose .. I 'm 25e years old and I 'm from Madrid , Spain .",0.0,60,1.0
0,My name is Farit.,721,128,gpt-4o-mini,baseline,My name is Farit.,My name is Farit .,1234,ABC.train.gold.bea19_014533,My name is Farit .,0.0,60,1.0
0,My name is Farit.,571,128,gpt-4o-mini,fewshot,My name is Farit.,My name is Farit .,1234,ABC.train.gold.bea19_014533,My name is Farit .,0.0,60,1.0
0,My name is Farit.,516,128,gpt-4o-mini,instruction,My name is Farit.,My name is Farit .,1234,ABC.train.gold.bea19_014533,My name is Farit .,0.0,60,1.0
0,My name is Farit.,542,128,gpt-4o-mini,role,My name is Farit.,My name is Farit .,1234,ABC.train.gold.bea19_014533,My name is Farit .,0.0,60,1.0
0,"If the advertisement is designed well, people will remember it.",710,128,gpt-4o-mini,baseline,"If the advertisement is designed well, people will remember it.","If the advertisement is designed well , people will remember it .",1234,C.train.gold.bea19_010198,"If the advertisement is designed well , people will remember it .",0.0,60,1.0
0,"If the advertisement is designed well, people will remember it.",648,128,gpt-4o-mini,fewshot,"If the advertisement is designed well, people will remember it.","If the advertisement is designed well , people will remember it .",1234,C.train.gold.bea19_010198,"If the advertisement is designed well , people will remember it .",0.0,60,1.0
0,"If the advertisement is designed well, people will remember it.",610,128,gpt-4o-mini,instruction,"If the advertisement is designed well, people will remember it.","If the advertisement is designed well , people will remember it .",1234,C.train.gold.bea19_010198,"If the advertisement is designed well , people will remember it .",0.0,60,1.0
0,"If the advertisement is designed well, people will remember it.",650,128,gpt-4o-mini,role,"If the advertisement is designed well, people will remember it.","If the advertisement is designed well , people will remember it .",1234,C.train.gold.bea19_010198,"If the advertisement is designed well , people will remember it .",0.0,60,1.0
0,The film is a horror movie that tells the story of a rich family who lived in an old mansion on an abandoned island after the Second World War.,1112,128,gpt-4o-mini,baseline,The film is a horror movie that tells the story of a rich family who lived in an old mansion on an abandoned island after the Second World War.,The film is a horror movie which tells the story of a rich family who lived in an old mansion on an abandoned island after the Second World War .,1234,B.train.gold.bea19_007860,The film is a horror movie which tells the story of a rich family who lived in an old mansion in an abandoned island after the second world war .,0.0,60,1.0
0,The film is a horror movie which tells the story of a rich family who lived in an old mansion on an abandoned island after the Second World War.,838,128,gpt-4o-mini,fewshot,The film is a horror movie which tells the story of a rich family who lived in an old mansion on an abandoned island after the Second World War.,The film is a horror movie which tells the story of a rich family who lived in an old mansion on an abandoned island after the Second World War .,1234,B.train.gold.bea19_007860,The film is a horror movie which tells the story of a rich family who lived in an old mansion in an abandoned island after the second world war .,0.0,60,1.0
0,The film is a horror movie which tells the story of a rich family who lived in an old mansion on an abandoned island after the Second World War.,916,128,gpt-4o-mini,instruction,The film is a horror movie which tells the story of a rich family who lived in an old mansion on an abandoned island after the Second World War.,The film is a horror movie which tells the story of a rich family who lived in an old mansion on an abandoned island after the Second World War .,1234,B.train.gold.bea19_007860,The film is a horror movie which tells the story of a rich family who lived in an old mansion in an abandoned island after the second world war .,0.0,60,1.0
0,The film is a horror movie which tells the story of a rich family who lived in an old mansion on an abandoned island after the Second World War.,847,128,gpt-4o-mini,role,The film is a horror movie which tells the story of a rich family who lived in an old mansion on an abandoned island after the Second World War.,The film is a horror movie which tells the story of a rich family who lived in an old mansion on an abandoned island after the Second World War .,1234,B.train.gold.bea19_007860,The film is a horror movie which tells the story of a rich family who lived in an old mansion in an abandoned island after the second world war .,0.0,60,1.0
0,"I graduated in 2010, majoring in accounting with a degree and an accumulated GPA of 2.49 out of 5. Since I came here, I have been so ambitious that I will pursue my higher studies as soon as I finish studying English. It turned out that I have to jump through hoops in order to overcome these obstacles, which I believe are ordinary requirements for foreign students to obtain a master's degree.",1904,128,gpt-4o-mini,baseline,"I graduated in 2010, majoring in accounting with a degree and an accumulated GPA of 2.49 out of 5. Since I came here, I have been so ambitious that I will pursue my higher studies as soon as I finish studying English. It turned out that I have to jump through hoops in order to overcome these obstacles, which I believe are ordinary requirements for foreign students to obtain a master's degree.","I graduated in 2010 , majoring in accounting , with a degree having an accumulated GPA of 2.49 out of 5 . Since I came here , I have been so ambitious that I will be getting my high studies as soon as I finish studying English . It turned out that I have to jump through a lot of hoops in order to overcome these obstacles which I believe are an ordinary requirement for getting a master 's degree for foreign students .",1234,ABC.train.gold.bea19_017364,"I 've graduated in 2010 majoring in accounting with a degree having an accumulated GPA of 2.49 out of 5 , since I came here I have been so ambitious that I will be getting my high studies as soon as I finish studying English , it turned out that I have to jump through the loop in order to over come these obstacles which I believe it is an ordinary requirements to get a master 's degree for the foreign students .",0.0,60,1.0
0,"I've graduated in 2010 majoring in accounting with a degree having an accumulated GPA of 2.49 out of 5; since I came here, I have been so ambitious that I will be getting my higher studies as soon as I finish studying English. It turned out that I have to jump through the hoops in order to overcome these obstacles, which I believe are ordinary requirements to get a master's degree for foreign students.",1949,128,gpt-4o-mini,fewshot,"I've graduated in 2010 majoring in accounting with a degree having an accumulated GPA of 2.49 out of 5; since I came here, I have been so ambitious that I will be getting my higher studies as soon as I finish studying English. It turned out that I have to jump through the hoops in order to overcome these obstacles, which I believe are ordinary requirements to get a master's degree for foreign students.","I graduated in 2010 , majoring in accounting , with a degree having an accumulated GPA of 2.49 out of 5 . Since I came here , I have been so ambitious that I will be getting my high studies as soon as I finish studying English . It turned out that I have to jump through a lot of hoops in order to overcome these obstacles which I believe are an ordinary requirement for getting a master 's degree for foreign students .",1234,ABC.train.gold.bea19_017364,"I 've graduated in 2010 majoring in accounting with a degree having an accumulated GPA of 2.49 out of 5 , since I came here I have been so ambitious that I will be getting my high studies as soon as I finish studying English , it turned out that I have to jump through the loop in order to over come these obstacles which I believe it is an ordinary requirements to get a master 's degree for the foreign students .",0.0,60,1.0
